,분기,시군구명,서비스업종코드,서비스업종,매출등급,매출등급01,개업수,폐업수,개업률,폐업률,1년생존률,3년생존률,5년생존률,1년생존률(신),3년생존률(신),5년생존률(신),최근10년영업기간,최근30년영업기간
941,4,성북구,CS100008,분식,2.6819141449683324,0,21,20,4.0,3.8,64.0,46.0,34.0,78.8,52.4,34.0,2.6년,3.9년
942,4,송파구,CS100008,분식,2.99009492364837,1,56,47,6.5,5.5,65.3,39.8,29.5,61.9,40.3,30.1,2.3년,3.6년
943,4,양천구,CS100008,분식,2.75,1,19,23,4.4,5.4,64.0,41.9,30.2,57.8,41.4,30.2,2.4년,3.9년
944,4,영등포구,CS100008,분식,3.11913357400722,1,21,34,2.8,4.6,68.5,44.4,34.7,73.5,45.1,35.5,2.5년,3.8년
945,4,용산구,CS100008,분식,3.237099023709902,2,22,20,4.0,3.6,70.0,46.3,35.0,77.8,36.0,36.3,2.4년,4년
946,4,은평구,CS100008,분식,2.6573816155988856,0,19,26,3.7,5.0,57.7,38.0,30.7,69.8,37.3,30.7,2.4년,3.7년
947,4,종로구,CS100008,분식,3.2652347652347653,2,29,10,3.8,1.3,69.4,42.3,36.9,80.7,48.1,36.9,2.6년,4.5년
948,4,중구,CS100008,분식,3.408212560386473,2,28,22,3.6,2.8,64.8,47.7,32.8,68.4,48.5,32.8,2.6년,4.4년
949,4,중랑구,CS100008,분식,2.5036915504511894,0,21,18,5.1,4.4,51.2,36.0,29.1,76.7,32.5,29.1,2.4년,3.8년
950,4,강남구,CS100009,주점,4.126530612244898,2,18,34,2.9,5.4,63.6,32.4,20.4,71.7,36.1,20.4,2.8년,4.4년
951,4,강동구,CS100009,주점,2.830985915492957,1,9,9,2.5,2.5,62.9,26.6,14.0,65.8,31.3,14.7,2.6년,4.2년
952,4,강북구,CS100009,주점,2.791304347826087,1,11,17,3.6,5.6,61.4,28.3,19.3,66.7,31.1,19.3,2.5년,4년
953,4,강서구,CS100009,주점,3.0,1,15,29,3.1,6.0,71.6,33.0,20.1,74.1,35.3,20.1,2.7년,4.4년
954,4,관악구,CS100009,주점,2.8274111675126905,1,14,20,3.2,4.6,64.1,28.2,17.9,87.5,38.7,17.9,2.6년,4.2년
955,4,광진구,CS100009,주점,2.5972222222222223,0,8,14,2.1,3.7,68.1,35.4,22.9,84.4,43.5,22.9,2.8년,4.3년
956,4,구로구,CS100009,주점,2.7142857142857144,1,21,23,5.3,5.9,62.7,31.7,19.0,70.4,34.9,19.8,2.4년,4년
957,4,금천구,CS100009,주점,2.6867469879518078,0,4,6,1.7,2.5,64.3,28.6,16.7,62.5,49.2,16.7,2.6년,4.1년
958,4,노원구,CS100009,주점,2.980392156862745,1,11,12,4.6,5.0,65.5,32.2,20.7,76.9,40.4,20.7,2.9년,4.4년
959,4,도봉구,CS100009,주점,2.5283018867924527,0,10,8,4.7,3.7,68.9,31.1,19.7,76.9,41.0,19.7,2.7년,4.2년
960,4,동대문구,CS100009,주점,2.7472527472527477,1,13,9,4.5,3.1,71.0,28.0,17.2,80.8,38.0,18.3,2.6년,4.6년
961,4,동작구,CS100009,주점,2.985074626865672,1,9,9,3.6,3.6,71.8,33.3,20.5,94.4,47.1,20.5,3년,4.7년
962,4,마포구,CS100009,주점,3.3714285714285714,2,13,15,2.1,2.4,70.4,35.0,21.9,82.9,40.0,22.3,3년,4.5년
963,4,서대문구,CS100009,주점,2.875,1,5,8,1.8,2.9,65.3,34.7,16.8,90.0,40.3,17.9,2.9년,4.6년
964,4,서초구,CS100009,주점,3.4239130434782608,2,5,7,1.4,2.0,72.3,33.0,23.4,75.7,53.9,23.4,3년,5년
965,4,성동구,CS100009,주점,2.9019607843137254,1,5,10,2.5,5.0,65.6,39.3,26.2,82.6,42.9,26.2,2.9년,4.5년
966,4,성북구,CS100009,주점,2.641025641025641,0,4,5,1.5,1.9,70.1,35.5,17.8,68.4,48.3,17.8,2.9년,4.5년
967,4,송파구,CS100009,주점,3.0,1,14,19,3.2,4.3,68.5,37.0,20.6,67.4,43.9,20.6,2.7년,4.4년
968,4,양천구,CS100009,주점,2.440677966101695,0,10,17,3.4,5.8,63.9,31.5,23.1,60.6,46.4,23.1,2.7년,4.2년
969,4,영등포구,CS100009,주점,3.0864864864864865,1,21,22,4.0,4.2,67.1,35.5,20.6,67.6,42.5,21.3,2.6년,4.3년
970,4,용산구,CS100009,주점,3.121212121212121,1,7,7,2.3,2.3,76.0,38.5,21.9,88.2,50.6,21.9,3.1년,4.9년
971,4,은평구,CS100009,주점,2.6785714285714284,0,17,18,4.9,5.2,65.4,23.1,14.6,84.0,48.4,14.6,2.6년,4.4년
972,4,종로구,CS100009,주점,3.1515151515151514,2,9,22,2.3,5.6,71.1,40.5,32.2,84.8,47.1,32.2,3.3년,5.2년
973,4,중구,CS100009,주점,2.7814207650273226,1,6,8,2.1,2.7,77.8,46.0,31.7,84.2,53.1,31.7,3.1년,5.1년
974,4,중랑구,CS100009,주점,2.630434782608696,0,14,16,4.0,4.5,62.7,31.0,19.8,69.2,34.7,19.8,2.4년,4년
975,4,강남구,CS100010,커피,3.4088145896656536,2,128,65,5.2,2.6,70.1,40.5,30.3,79.6,49.8,30.7,2.7년,3.7년
976,4,강동구,CS100010,커피,2.743589743589744,1,40,47,5.1,6.0,76.7,43.6,33.1,80.1,54.4,33.8,2.6년,3.3년
977,4,강북구,CS100010,커피,2.592592592592593,0,32,22,6.7,4.6,64.2,36.7,23.9,80.6,55.0,24.8,2.5년,3.1년
978,4,강서구,CS100010,커피,2.92022792022792,1,63,42,5.9,4.0,77.4,47.3,28.9,76.0,49.6,30.5,2.5년,3년
979,4,관악구,CS100010,커피,2.7981651376146788,1,51,28,6.4,3.5,70.1,42.9,29.4,79.0,57.5,32.2,2.5년,3.3년
980,4,광진구,CS100010,커피,2.7577092511013217,1,47,38,5.7,4.6,69.5,45.4,30.5,74.2,58.8,31.2,2.6년,3.5년
981,4,구로구,CS100010,커피,2.9295774647887325,1,37,19,6.0,3.1,70.0,44.6,35.4,82.4,57.1,36.2,2.6년,3.4년
982,4,금천구,CS100010,커피,2.7942583732057416,1,39,33,7.2,6.1,76.0,47.9,31.3,79.7,45.5,33.3,2.5년,3.2년
983,4,노원구,CS100010,커피,2.900523560209424,1,31,25,4.7,3.8,69.4,41.9,21.8,83.1,53.0,23.4,2.7년,3.5년
984,4,도봉구,CS100010,커피,2.7372262773722627,1,26,10,6.9,2.6,78.1,47.9,32.9,79.0,44.4,34.2,2.6년,3.4년
985,4,동대문구,CS100010,커피,2.668539325842697,0,46,36,6.9,5.4,66.7,48.1,37.2,78.0,53.8,38.0,2.6년,3.4년
986,4,동작구,CS100010,커피,2.711864406779661,0,36,31,5.7,4.9,83.1,48.5,31.5,78.9,50.3,31.5,2.6년,3.4년
987,4,마포구,CS100010,커피,2.8997668997669,1,115,79,5.8,4.0,70.1,40.9,28.4,78.1,46.9,28.9,2.5년,3.3년
988,4,서대문구,CS100010,커피,2.9719101123595504,1,33,25,4.9,3.7,65.0,39.0,29.3,75.4,55.6,29.3,2.6년,3.5년
989,4,서초구,CS100010,커피,3.3189189189189188,2,77,49,5.8,3.7,73.3,49.0,37.9,75.9,48.8,38.3,2.8년,3.7년
990,4,성동구,CS100010,커피,3.104803493449781,1,54,34,6.4,4.0,75.2,50.3,38.6,83.7,52.7,38.6,2.7년,3.3년
991,4,성북구,CS100010,커피,2.75,1,46,32,6.1,4.2,69.2,45.8,33.3,81.8,62.9,34.2,2.6년,3.4년
992,4,송파구,CS100010,커피,2.9563106796116503,1,87,50,6.2,3.5,73.4,47.5,34.2,75.7,52.1,35.2,2.6년,3.3년
993,4,양천구,CS100010,커피,2.895287958115184,1,39,37,6.9,6.5,72.6,56.0,34.5,79.7,56.0,34.5,2.6년,3.3년
994,4,영등포구,CS100010,커피,3.31,2,59,40,5.0,3.4,78.2,50.9,37.0,78.8,49.8,37.5,2.8년,3.7년
995,4,용산구,CS100010,커피,3.025641025641025,1,47,27,5.4,3.1,76.3,53.0,39.4,79.6,56.5,40.4,2.8년,3.6년
996,4,은평구,CS100010,커피,2.659217877094972,0,40,25,6.0,3.7,73.6,43.4,27.1,77.4,51.8,28.7,2.5년,3.2년
997,4,종로구,CS100010,커피,3.2057761732851984,2,66,34,5.2,2.7,68.3,45.7,35.6,80.2,54.9,35.6,3년,4.2년
998,4,중구,CS100010,커피,3.5510204081632653,2,41,41,3.7,3.7,75.2,51.0,37.9,82.8,50.2,38.3,2.8년,4.2년
999,4,중랑구,CS100010,커피,2.590062111801242,0,42,23,8.2,4.5,75.8,47.3,31.9,79.5,49.6,33.0,2.5년,3.1년
